Location,Year,1,2,3,4,5,6,7,8,9,10,11,12
SG GOLOK KG JENOB,1982.0,19.68336521257249,19.242060191191044,18.81509843262833,18.654837204108475,18.881817801738485,18.96494131231308,18.856453711234842,18.811341336752438,19.034334646085405,19.32074374114758,19.94498350731479,20.523632258815578
SG GOLOK KG JENOB,1983.0,20.08054875078137,19.64331374741438,19.219029316876387,19.050715780808307,19.283961474133076,19.369455535650253,19.26584041432225,19.217686299677265,19.43222535388,19.726058350832638,20.35235136468692,20.923867123571124
SG GOLOK KG JENOB,1984.0,20.04938378006279,19.610582981046615,19.186135736643227,19.020777238168336,19.254696667201237,19.341530163526535,19.2351892200831,19.186970114918168,19.40490260061337,19.69638657607697,20.32449342623865,20.90041542872173
SG GOLOK KG JENOB,1985.0,19.89847370699873,19.477832022658838,19.04590697587767,18.88266531878469,19.111307256267978,19.194095839500427,19.08035535658404,19.042731311969114,19.260257949816758,19.55375731894817,20.174338645812732,20.753381727873776
SG GOLOK KG JENOB,1986.0,19.65754360111143,19.220460558516994,18.792013217539136,18.630805580986777,18.857596977208587,18.944185037851334,18.83135854301943,18.78817561193893,19.01060158453669,19.29694214963657,19.92341329260639,20.50124993608962
SG GOLOK KG JENOB,1987.0,19.44052551609075,18.999005025331066,18.56898863848835,18.411979226354983,18.635263995692714,18.72216205739975,18.607361460635754,18.567740718553164,18.791751810365703,19.07552531593462,19.6998466568413,20.280141523508718
SG GOLOK KG JENOB,1988.0,19.440644737032063,18.999831436237805,18.570830222778376,18.411789682909102,18.636499544315853,18.724336881875992,18.60869598850117,18.567622621217115,18.792421180460547,19.076344269141057,19.702005260350543,20.282493811105315
SG GOLOK KG JENOB,1989.0,19.416144833592774,18.97453836803068,18.545623328156505,18.386797913479597,18.611359496665823,18.699255992412567,18.583289059306473,18.542396408672,18.767537736353486,19.051167569634163,19.67677702129138,20.257598629426763
SG GOLOK KG JENOB,1990.0,19.390491775876328,18.948428301341725,18.51951409077686,18.36089882132556,18.585218795568156,18.67328326845169,18.55702160618425,18.516318652177482,18.741710947415093,19.025110801009905,19.650583738806667,20.231744985736647
SG GOLOK KG JENOB,1991.0,19.44562529463198,19.001077641295346,18.573715036056015,18.415248073978983,18.641239728957476,18.7263615026474,18.61254210099055,18.57056417723214,18.795431789212692,19.080665164043683,19.703965230149244,20.28742682802147
SG GOLOK KG JENOB,1992.0,19.76054227226974,19.308197536034815,18.88265002540167,18.724710375706298,18.95717217403943,19.03327773952484,18.927802438208953,18.879278383227263,19.104428591737744,19.39207670448526,20.016169961967726,20.599135559004452
SG GOLOK KG JENOB,1993.0,19.752336582654028,19.320382861317984,18.891779117651776,18.729883979597897,18.956400151895952,19.04340084338188,18.92516678544018,18.890457228431742,19.107691381781436,19.39755269010443,20.021849479832845,20.598759788923925
SG GOLOK KG JENOB,1994.0,19.8337953185711,19.379698080589964,18.955052129802294,18.79927552440701,19.033137273796683,19.104230214595795,18.9991988837003,18.944011262505583,19.17386095066844,19.461186576562923,20.087226337907566,20.673581074693516
SG GOLOK KG JENOB,1995.0,19.797932426104847,19.346475985642112,18.925154059170215,18.764474104835898,18.993405537844488,19.074762125253677,18.965045150295893,18.920913909833995,19.140759821141227,19.430897531106883,20.053676576851046,20.634448014325077
SG GOLOK KG JENOB,1996.0,19.612900497424363,19.16267015207977,18.73780388617487,18.580713287691605,18.80958440333604,18.890631158590317,18.78063534981278,18.740930461869837,18.961683084000917,19.251096049053746,19.869754065633146,20.45564104948762
SG GOLOK KG JENOB,1997.0,19.577751902839235,19.11621795268419,18.69728232292619,18.534682195769598,18.76684287720175,18.848057796001434,18.737680731212464,18.69447159143287,18.915750285423062,19.2051827209689,19.82710934158247,20.41032516422594
SG GOLOK KG JENOB,1998.0,19.442661215366986,18.9854285436468,18.561400908681353,18.407346287374576,18.632775672800232,18.715740849018097,18.603197224698125,18.565089744141314,18.785806869918733,19.07330069677683,19.69197513687844,20.27904732076322
SG GOLOK KG JENOB,1999.0,19.77015189124605,19.33542203383263,18.901944730021405,18.750137162880442,18.973657117456142,19.05833672428131,18.952420421251986,18.910678289405595,19.127968625631205,19.417656769004278,20.037506386556643,20.619079514644
